sample_id,quarter,ticker,event_date,revenue_bucket,pre_llm_fundamental_bucket,pre_llm_fundamental_score,score_change,entry_qoq_pct,profitability_score,operating_cash_flow_score,financing_dependence_score,tradable_date,entry_open,accession,exhibit_doc,source_doc_type,text_len,text_path,snippet_count,quality_flags,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch
HP001391,2024Q3,GFF,2024-08-07,$2B-$10B,good,5.0,-1.0000,-21.4003,1.0,1.0,1.0,2024-08-08,57.59,0000050725-24-000091,gffq32024exhibit991.htm,earnings_exhibit,28219,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GFF_000005072524000091_gffq32024exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001392,2024Q3,GH,2024-08-07,$100M-$500M,weak,-4.0,-5.0000,49.6034,-1.0,-1.0,-1.0,2024-08-08,32.060001,0001576280-24-000189,gh-06302024xexhibit991.htm,earnings_exhibit,20966,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GH_000157628024000189_gh-06302024xexhibit991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001393,2024Q3,GLPI,2024-07-26,$500M-$1B,strong,7.0,3.0000,15.9346,2.0,2.0,1.0,2024-07-29,49.619999,0001628280-24-033129,glpi-2024630ex991.htm,earnings_exhibit,45240,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GLPI_000162828024033129_glpi-2024630ex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001394,2024Q3,GLW,2024-07-08,$2B-$10B,mixed,0.0,-7.0000,30.3112,1.0,-1.0,1.0,2024-07-09,43.549999,0001206774-24-000650,glw4353151-ex991.htm,earnings_exhibit,12275,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GLW_000120677424000650_glw4353151-ex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001395,2024Q3,GNRC,2024-07-31,$500M-$1B,weak,-1.0,-6.0000,18.9688,1.0,-1.0,0.0,2024-08-01,155.979996,0001437749-24-023974,ex_705212.htm,earnings_exhibit,32127,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/GNRC_000143774924023974_ex_705212.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001396,2024Q3,HCI,2024-08-08,$100M-$500M,strong,7.0,3.0000,-22.1925,2.0,2.0,1.0,2024-08-09,92.980003,0000950170-24-094075,hci-ex99_1.htm,earnings_exhibit,18905,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HCI_000095017024094075_hci-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001397,2024Q3,HELE,2024-07-09,$100M-$500M,strong,6.0,4.0000,-28.8211,1.0,2.0,1.0,2024-07-10,63.939999,0000916789-24-000029,fy25_q1xex-991.htm,earnings_exhibit,44644,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HELE_000091678924000029_fy25_q1xex-991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001398,2024Q3,HOV,2024-08-22,$1B-$2B,good,4.0,4.0000,53.4902,1.0,1.0,1.0,2024-08-23,234.179993,0001753926-24-001462,ex991_1.htm,earnings_exhibit,50199,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HOV_000175392624001462_ex991_1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001399,2024Q3,HTH,2024-07-25,$100M-$500M,weak,-1.0,-6.0000,18.1290,2.0,-1.0,-1.0,2024-07-26,34.599998,0001558370-24-010194,hth-20240725xex99d1.htm,earnings_exhibit,24537,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HTH_000155837024010194_hth-20240725xex99d1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001400,2024Q3,HUBS,2024-08-07,$1B-$2B,good,3.0,-1.0000,-21.6000,-1.0,2.0,0.0,2024-08-08,490.0,0000950170-24-092811,hubs-ex99_1.htm,earnings_exhibit,35739,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HUBS_000095017024092811_hubs-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001401,2024Q3,HWKN,2024-07-31,$100M-$500M,strong,6.0,3.0000,51.5665,1.0,2.0,1.0,2024-08-01,113.690002,0000046250-24-000020,hwknex9912025-q1.htm,earnings_exhibit,17967,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HWKN_000004625024000020_hwknex9912025-q1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001402,2024Q3,HWM,2024-07-30,$2B-$10B,good,5.0,3.0000,20.6751,2.0,1.0,1.0,2024-07-31,94.379997,0001104659-24-083733,tm2420377d1_ex99-1.htm,earnings_exhibit,40866,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HWM_000110465924083733_tm2420377d1_ex99-1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001403,2024Q3,HZO,2024-07-25,$1B-$2B,weak,-1.0,1.0000,47.5797,1.0,-1.0,-1.0,2024-07-26,37.5,0000950170-24-086310,hzo-ex99_1.htm,earnings_exhibit,17952,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/HZO_000095017024086310_hzo-ex99_1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001404,2024Q3,INCY,2024-07-30,$1B-$2B,good,5.0,6.0000,30.7692,1.0,2.0,0.0,2024-07-31,67.830002,0000879169-24-000146,incy-q22024xexx991.htm,earnings_exhibit,43639,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/INCY_000087916924000146_incy-q22024xexx991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001405,2024Q3,INSW,2024-08-07,$500M-$1B,strong,7.0,0.0000,-20.5145,2.0,2.0,1.0,2024-08-08,49.130001,0001104659-24-086541,tm2421016d1_ex99-1.htm,earnings_exhibit,30064,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/INSW_000110465924086541_tm2421016d1_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001406,2024Q3,IONS,2024-08-01,$100M-$500M,weak,-4.0,0.0000,21.8634,-1.0,-1.0,-1.0,2024-08-02,49.439999,0001140361-24-035233,ef20033414_ex99-1.htm,earnings_exhibit,21161,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IONS_000114036124035233_ef20033414_ex99-1.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001407,2024Q3,IRM,2024-08-01,$2B-$10B,mixed,2.0,2.0000,40.7969,1.0,2.0,0.0,2024-08-02,109.540001,0001020569-24-000208,q22024earningspressrelea.htm,earnings_exhibit,34278,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IRM_000102056924000208_q22024earningspressrelea.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001408,2024Q3,ISRG,2024-07-18,$1B-$2B,strong,7.0,4.0000,16.6533,2.0,2.0,1.0,2024-07-19,449.429993,0001035267-24-000203,q224ex-991earningsrelease.htm,earnings_exhibit,25486,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ISRG_000103526724000203_q224ex-991earningsrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001409,2024Q3,JILL,2024-09-04,$100M-$500M,strong,7.0,3.0000,-30.1132,1.0,2.0,1.0,2024-09-05,26.549999,0000950170-24-103092,jill-ex99_1.htm,earnings_exhibit,39094,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/JILL_000095017024103092_jill-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001410,2024Q3,KKR,2024-07-31,$2B-$10B,weak,-1.0,0.0000,30.5728,2.0,-1.0,-1.0,2024-08-01,123.769997,0001404912-24-000014,q224earningsrelease_vf.htm,earnings_exhibit,97954,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/KKR_000140491224000014_q224earningsrelease_vf.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001411,2024Q3,LCID,2024-07-08,$100M-$500M,weak,-2.0,2.0000,18.3206,-1.0,-1.0,1.0,2024-07-09,31.0,0001104659-24-078210,tm2418887d1_ex99-1.htm,earnings_exhibit,5646,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LCID_000110465924078210_tm2418887d1_ex99-1.htm.txt,13,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,HP4 - Fundamental reacceleration watch tag
HP001412,2024Q3,LII,2024-07-24,$2B-$10B,strong,6.0,7.0000,17.1930,2.0,1.0,1.0,2024-07-25,543.26001,0001628280-24-032683,lii-2024630xexx991pressrel.htm,earnings_exhibit,22494,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LII_000162828024032683_lii-2024630xexx991pressrel.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001413,2024Q3,LIVN,2024-07-31,$100M-$500M,good,4.0,1.0000,-20.3896,1.0,1.0,1.0,2024-08-01,49.860001,0001639691-24-000105,a2q2024earningspressrelease.htm,earnings_exhibit,41523,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LIVN_000163969124000105_a2q2024earningspressrelease.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001414,2024Q3,LMB,2024-08-06,$100M-$500M,strong,7.0,2.0000,23.3864,1.0,2.0,1.0,2024-08-07,58.880001,0001628280-24-035215,lmbinvestorpresentation_.htm,earnings_exhibit,24094,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LMB_000162828024035215_lmbinvestorpresentation_.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001415,2024Q3,LULU,2024-08-29,$2B-$10B,strong,8.0,5.0000,-20.1626,2.0,2.0,1.0,2024-08-30,269.059998,0001397187-24-000033,lulu-20240728xex991.htm,earnings_exhibit,18589,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/LULU_000139718724000033_lulu-20240728xex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001416,2024Q3,MAS,2024-07-25,$2B-$10B,strong,8.0,6.0000,11.2901,2.0,2.0,1.0,2024-07-26,76.0,0000062996-24-000026,a630248-kex99.htm,earnings_exhibit,18000,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MAS_000006299624000026_a630248-kex99.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001417,2024Q3,MDB,2024-08-29,$100M-$500M,good,3.0,5.0000,22.3689,-1.0,2.0,0.0,2024-08-30,290.100006,0001441816-24-000185,mdb-73124xex991xrelease.htm,earnings_exhibit,29912,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MDB_000144181624000185_mdb-73124xex991xrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001418,2024Q3,MHO,2024-07-30,$1B-$2B,strong,7.0,5.0000,39.3949,2.0,2.0,1.0,2024-07-31,168.179993,0000799292-24-000065,exhibit991earningspressrel.htm,earnings_exhibit,12312,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MHO_000079929224000065_exhibit991earningspressrel.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001419,2024Q3,MKTX,2024-08-06,$100M-$500M,strong,7.0,4.0000,18.0708,2.0,2.0,1.0,2024-08-07,235.869995,0001193125-24-194351,d817291dex991.htm,earnings_exhibit,30077,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MKTX_000119312524194351_d817291dex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001420,2024Q3,MPWR,2024-08-01,$100M-$500M,strong,7.0,2.0000,15.7760,2.0,2.0,1.0,2024-08-02,788.549988,0001437749-24-024285,ex_675796.htm,earnings_exhibit,30119,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MPWR_000143774924024285_ex_675796.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001421,2024Q3,MRCY,2024-08-13,$500M-$1B,weak,-2.0,1.0000,52.6971,1.0,-1.0,-1.0,2024-08-14,40.48,0001049521-24-000027,a2024q4earningsreleaseex.htm,earnings_exhibit,35536,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MRCY_000104952124000027_a2024q4earningsreleaseex.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001422,2024Q3,MSI,2024-08-01,$2B-$10B,good,3.0,2.0000,13.4581,2.0,1.0,1.0,2024-08-02,399.519989,0000068505-24-000022,msiq22024pressrelease.htm,earnings_exhibit,45855,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSI_000006850524000022_msiq22024pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001423,2024Q3,MSTR,2024-08-01,$100M-$500M,mixed,2.0,3.0000,23.9197,2.0,2.0,-1.0,2024-08-02,148.580994,0000950170-24-089243,mstr-ex99_1.htm,earnings_exhibit,42513,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSTR_000095017024089243_mstr-ex99_1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001424,2024Q3,MTCH,2024-07-30,$500M-$1B,strong,7.0,4.0000,31.2381,2.0,2.0,1.0,2024-07-31,38.0,0000891103-24-000093,mtch8-k20240730ex991.htm,earnings_exhibit,57359,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTCH_000089110324000093_mtch8-k20240730ex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001425,2024Q3,MTH,2024-07-24,$2B-$10B,good,4.0,4.0000,15.8551,1.0,1.0,1.0,2024-07-25,95.760002,0000833079-24-000090,mth20240630earningsrelease.htm,earnings_exhibit,26484,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTH_000083307924000090_mth20240630earningsrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001426,2024Q3,MYGN,2024-08-06,$100M-$500M,mixed,0.0,-4.0000,21.7484,-1.0,-1.0,1.0,2024-08-07,28.549999,0000899923-24-000036,mygn-xq224earningsreleasex.htm,earnings_exhibit,35455,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYGN_000089992324000036_mygn-xq224earningsreleasex.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001427,2024Q3,NATL,2024-08-13,$500M-$1B,strong,6.0,4.0000,30.4217,1.0,2.0,1.0,2024-08-14,30.309999,0001974138-24-000047,exhibit992-q22024callsli.htm,earnings_exhibit,42706,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATL_000197413824000047_exhibit992-q22024callsli.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001428,2024Q3,NBR,2024-07-17,$500M-$1B,good,4.0,2.0000,19.2625,1.0,2.0,0.0,2024-07-18,89.589996,0001104659-24-080357,tm2419650d1_ex99-1.htm,earnings_exhibit,7120,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBR_000110465924080357_tm2419650d1_ex99-1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001429,2024Q3,NDAQ,2024-07-25,$1B-$2B,strong,7.0,5.0000,13.3467,2.0,2.0,1.0,2024-07-26,67.599998,0001193125-24-184292,d779391dex991.htm,earnings_exhibit,49202,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NDAQ_000119312524184292_d779391dex991.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001430,2024Q3,NFLX,2024-07-18,$2B-$10B,strong,7.0,3.0000,16.3344,2.0,2.0,1.0,2024-07-19,66.064003,0001065280-24-000199,ex991_q224.htm,earnings_exhibit,32362,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NFLX_000106528024000199_ex991_q224.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001431,2024Q3,NGVT,2024-07-31,$100M-$500M,good,5.0,-2.0000,-24.5805,2.0,1.0,1.0,2024-08-01,39.549999,0001653477-24-000080,ex99106302024.htm,earnings_exhibit,50223,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NGVT_000165347724000080_ex99106302024.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001432,2024Q3,NMIH,2024-07-30,$100M-$500M,strong,7.0,3.0000,31.0278,2.0,2.0,1.0,2024-07-31,40.540001,0001547903-24-000138,exhibit991q22024.htm,earnings_exhibit,43049,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NMIH_000154790324000138_exhibit991q22024.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001433,2024Q3,NVDA,2024-08-28,>$10B,strong,7.0,3.0000,18.9477,2.0,2.0,1.0,2024-08-29,121.360001,0001045810-24-000262,q2fy25pr.htm,earnings_exhibit,22296,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NVDA_000104581024000262_q2fy25pr.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001434,2024Q3,NWS,2024-08-08,$2B-$10B,good,4.0,2.0000,14.6253,1.0,1.0,1.0,2024-08-09,28.450001,0001564708-24-000390,release-q4fy2024.htm,earnings_exhibit,58878,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NWS_000156470824000390_release-q4fy2024.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001435,2024Q3,NWSA,2024-08-08,$2B-$10B,good,4.0,2.0000,17.0626,1.0,1.0,1.0,2024-08-09,27.1,0001564708-24-000390,release-q4fy2024.htm,earnings_exhibit,58878,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NWSA_000156470824000390_release-q4fy2024.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001436,2024Q3,OMCL,2024-08-01,$100M-$500M,weak,-1.0,-4.0000,32.5745,-1.0,1.0,0.0,2024-08-02,39.599998,0000926326-24-000024,exhibit991q2-24.htm,earnings_exhibit,39868,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/OMCL_000092632624000024_exhibit991q2-24.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001437,2024Q3,ONC,2024-08-07,$1B-$2B,weak,-4.0,0.0000,15.3548,-1.0,-1.0,-1.0,2024-08-08,178.800003,0001651308-24-000097,exhibit991-q22024earningsr.htm,earnings_exhibit,22638,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ONC_000165130824000097_exhibit991-q22024earningsr.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001438,2024Q3,OSIS,2024-08-22,$500M-$1B,strong,6.0,3.0000,16.4160,1.0,1.0,1.0,2024-08-23,157.149994,0001104659-24-091849,tm2422159d1_ex99-1.htm,earnings_exhibit,19720,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/OSIS_000110465924091849_tm2422159d1_ex99-1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001439,2024Q3,PAR,2024-08-08,$100M-$500M,weak,-2.0,0.0000,19.5258,-1.0,-1.0,1.0,2024-08-09,49.400002,0000708821-24-000076,aex991earningsreleasexq220.htm,earnings_exhibit,24523,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PAR_000070882124000076_aex991earningsreleasexq220.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001440,2024Q3,PBF,2024-08-01,>$10B,strong,6.0,1.0000,-26.7727,1.0,1.0,1.0,2024-08-02,38.209999,0001534504-24-000031,a991pressreleaseq2-24.htm,earnings_exhibit,44538,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PBF_000153450424000031_a991pressreleaseq2-24.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001441,2024Q3,PLTR,2024-08-05,$500M-$1B,mixed,2.0,3.0000,23.0105,1.0,2.0,0.0,2024-08-06,27.049999,0001321655-24-000133,a2024q2ex991pressrelease.htm,earnings_exhibit,23067,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PLTR_000132165524000133_a2024q2ex991pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001442,2024Q3,PLXS,2024-07-24,$2B-$10B,good,5.0,6.0000,27.6511,1.0,1.0,1.0,2024-07-25,122.059998,0000785786-24-000050,plxsf24q3earningsreleasexe.htm,earnings_exhibit,24159,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PLXS_000078578624000050_plxsf24q3earningsreleasexe.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001443,2024Q3,PNR,2024-07-23,$2B-$10B,strong,7.0,8.0000,10.8957,2.0,2.0,1.0,2024-07-24,87.529999,0000077360-24-000038,q22024pressrelease.htm,earnings_exhibit,22242,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PNR_000007736024000038_q22024pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001444,2024Q3,POR,2024-07-26,$1B-$2B,mixed,1.0,3.0000,10.9583,1.0,2.0,-1.0,2024-07-29,47.59,0000784977-24-000137,ex99120240630pressrelease.htm,earnings_exhibit,24324,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/POR_000078497724000137_ex99120240630pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001445,2024Q3,PPC,2024-08-01,$2B-$10B,mixed,2.0,3.0000,17.5702,1.0,1.0,0.0,2024-08-02,42.290001,0000802481-24-000063,a2024_q2ppcex991earningsre.htm,earnings_exhibit,38847,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PPC_000080248124000063_a2024_q2ppcex991earningsre.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001446,2024Q3,QRVO,2024-07-30,$2B-$10B,strong,8.0,2.0000,19.1995,2.0,2.0,1.0,2024-07-31,121.5,0001604778-24-000056,earningsrelease20240629.htm,earnings_exhibit,31223,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/QRVO_000160477824000056_earningsrelease20240629.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001447,2024Q3,QVCGA,2024-08-08,$2B-$10B,good,5.0,1.0000,-23.8215,1.0,1.0,1.0,2024-08-09,34.825001,0001355096-24-000036,qrtea-20240808xex99d1.htm,earnings_exhibit,29272,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/QVCGA_000135509624000036_qrtea-20240808xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001448,2024Q3,QVCGP,2024-08-08,$2B-$10B,good,5.0,1.0000,-23.4000,1.0,1.0,1.0,2024-08-09,38.299999,0001355096-24-000036,qrtea-20240808xex99d1.htm,earnings_exhibit,29272,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/QVCGP_000135509624000036_qrtea-20240808xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP001449,2024Q3,RBLX,2024-08-01,$500M-$1B,mixed,0.0,0.0000,23.4067,-1.0,2.0,0.0,2024-08-02,38.145,0001315098-24-000163,rblx-20240801xexhibit991.htm,earnings_exhibit,30551,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RBLX_000131509824000163_rblx-20240801xexhibit991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP001450,2024Q3,RCL,2024-07-25,$2B-$10B,strong,6.0,2.0000,11.0513,1.0,2.0,1.0,2024-07-26,154.649994,0000884887-24-000128,a2024q2earningsrelease8-k.htm,earnings_exhibit,40845,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RCL_000088488724000128_a2024q2earningsrelease8-k.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001451,2024Q3,RM,2024-07-31,$100M-$500M,strong,6.0,4.0000,24.0659,1.0,2.0,1.0,2024-08-01,33.869999,0000950170-24-088606,rm-ex99_1.htm,earnings_exhibit,28997,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RM_000095017024088606_rm-ex99_1.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP001452,2024Q3,RVTY,2024-07-29,$500M-$1B,strong,6.0,4.0000,20.8245,2.0,1.0,1.0,2024-07-30,126.019997,0000031791-24-000018,q22024pressrelease.htm,earnings_exhibit,35651,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVTY_000003179124000018_q22024pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
