quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason
2024Q3,MCK,927653,0000927653-24-000096,2024-08-07,mck-20240807.htm,mck_exhibit991x6302024.htm,,3740,39781,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCO,1059556,0001059556-24-000123,2024-07-23,mco-20240723.htm,a2q24earningsrelease.htm,,4129,45399,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCRB,1609809,0001193125-24-199382,2024-08-13,d881755d8k.htm,d881755dex991.htm;d881755dex992.htm,,10114,44546,0,11,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MCS,62234,0000062234-24-000044,2024-08-01,mcs-20240801.htm,mcs-20240801xex991.htm,,3082,27833,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCW,1853513,0000950170-24-088556,2024-07-31,mcw-20240731.htm,mcw-ex99_1.htm,,3414,24684,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCY,64996,0001193125-24-188856,2024-07-30,d874945d8k.htm,d874945dex991.htm,,3434,18657,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MDB,1441816,0001441816-24-000185,2024-08-29,mdb-20240829.htm,mdb-73124xex991xrelease.htm,,3445,29912,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MDGL,1157601,0001193125-24-195400,2024-08-07,d813823d8k.htm,d813823dex991.htm,,3559,17112,0,31,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MDLZ,1103982,0001103982-24-000091,2024-07-30,mdlz-20240730.htm,mdlzearningsreleasecontent.htm,,4421,82464,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MDT,1613103,0001613103-24-000140,2024-08-20,mdt-20240820.htm,exhibit991-fy25q1earningsr.htm,,5847,30234,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MDXG,1376339,0001193125-24-189932,2024-07-31,d866445d8k.htm,d866445dex991.htm;d866445dex992.htm;d866445dex993.htm,,7346,46950,0,26,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,MEC,1766368,0001558370-24-011107,2024-08-06,tmb-20240806x8k.htm,tmb-20240806xex99.htm,,3144,33529,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MED,910329,0001628280-24-034743,2024-08-05,med-20240805.htm,medearningsrelease08052024.htm,,3393,17470,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MEG,1643615,0000950170-24-091889,2024-08-06,meg-20240806.htm,meg-ex99_1.htm,,4323,33927,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MEI,65270,0000950170-24-082851,2024-07-11;2024-09-05,mei-20240708.htm,mei-ex99_1.htm;mei-ex99_1.htm,,4431,59324,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MELI,1099590,0001099590-24-000023,2024-08-01,meli-20240801.htm,meli-20240801xex991.htm,,3274,46475,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MERC,1333274,0000950170-24-094095,2024-08-08,merc-20240808.htm,merc-ex99_1.htm,,3710,31230,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MET,1099219,0001099219-24-000196,2024-07-31,met-20240731.htm,ex991earningsreleasetables.htm;ex992qfsq224.htm;exhibit993q22024totalaum.htm,,5254,159614,0,62,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,META,1326801,0001326801-24-000065,2024-07-31,meta-20240731.htm,meta-06302024xexhibit991.htm,,3923,18298,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,METC,1687187,0001558370-24-011346,2024-08-07,metc-20240807x8k.htm,metc-20240807xex99d1.htm,,4224,35845,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MG,1436126,0001436126-24-000046,2024-07-31,mg-20240731.htm,a8kexhibit991-q22024.htm,,7141,29019,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGM,789570,0000789570-24-000021,2024-07-31,mgm-20240731.htm,mgmex991q22024earningrelea.htm,,3375,29757,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGNI,1595974,0001595974-24-000031,2024-08-07,mgni-20240807.htm,a991-earningsq22024.htm,,3535,30407,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGNX,1125345,0001125345-24-000149,2024-08-06,mgnx-20240806.htm,exhibit99-1earningspressre.htm,,3404,16257,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGPI,835011,0001628280-24-033883,2024-08-01,mgpi-20240801.htm,mgpiq22024ex-991.htm,,3467,37756,0,27,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGRC,752714,0000950170-24-086477,2024-07-25,mgrc-20240725.htm,mgrc-ex99_1.htm,,3112,30513,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGRX,0001938046,0001493152-24-032517,2024-08-15,form8-k.htm,ex99-1.htm,,6077,10875,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGTX,1735438,0001558370-24-011797,2024-08-12,mgtx-20240812x8k.htm,mgtx-20240812xex99d1.htm,,3609,22893,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGX,0001785279,0000950170-24-096673,2024-08-14,mgx-20240814.htm,mgx-ex99_1.htm,,3444,14271,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MGY,1698990,0001698990-24-000027,2024-07-31,mgy-20240731.htm,mgy_2q24xearningspresent.htm;q22024pressrelease.htm,,3916,52964,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MHO,799292,0000799292-24-000065,2024-07-30,mho-20240730.htm,exhibit991earningspressrel.htm,,3059,12312,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MIDD,769520,0000769520-24-000031,2024-08-01,midd-20240801.htm,middex991er-q22024.htm,,3566,16851,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MIR,1809987,0001628280-24-034165,2024-08-01,mir-20240801.htm,a2024-0630exhibit991.htm,,3450,27504,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MKSI,1049502,0000950170-24-092873,2024-08-07,mksi-20240807.htm,mksi-ex99_1.htm,,3243,26573,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MKTX,1278021,0001193125-24-194351,2024-08-06,d817291d8k.htm,d817291dex991.htm,,5128,30077,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MLKN,66382,0000066382-24-000073,2024-09-19,mlkn-20240919.htm,mlkn8k_08312024ex991.htm,,3215,30714,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MLM,916076,0000950170-24-093300,2024-08-08,mlm-20240808.htm,mlm-ex99_1.htm,,4269,32802,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MLR,924822,0001558370-24-011384,2024-08-07,mlr-20240807x8k.htm,mlr-20240807xex99d1.htm,,3184,9759,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MMI,1578732,0001578732-24-000037,2024-08-07,mmi-20240807.htm,er-q224earningsrelease.htm,,3707,26269,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MMS,1032220,0001032220-24-000072,2024-08-07,mms-20240807.htm,mms-2024x06x30x8kxex991.htm,,3137,21256,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MMSI,856982,0000856982-24-000065,2024-07-01;2024-08-01;2024-09-18,mmsi-20240701x8k.htm,mmsi-20240701xex99d1.htm;mmsi-20240801xex99d1.htm;mmsi-20240801xex99d2.htm,,9682,22070,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,MNKD,899460,0000950170-24-092289,2024-08-07,mnkd-20240807.htm,mnkd-ex99_1.htm,,2772,23917,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MNRO,876427,0001193125-24-189498,2024-07-31,d284523d8k.htm,d284523dex991.htm,,3295,11439,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MNST,865752,0001104659-24-086781,2024-08-07,tm2421078d1_8k.htm,tm2421078d1_ex99-1.htm,,3547,21431,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MNTK,1826600,0000950170-24-094106,2024-08-08;2024-08-12,mntk-20240808.htm,mntk-ex99_1.htm;d856796dex991.htm,,3449,23177,0,4,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,MO,764180,0000764180-24-000091,2024-07-31,mo-20240731.htm,exhibit991erq22024.htm,,4524,55750,0,40,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MOD,67347,0001140361-24-034906,2024-07-30,ef20033260_8k.htm,ef20033260_ex99-1.htm,,3868,26391,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MORN,1289419,0001289419-24-000055,2024-07-25,investorfaq-updatedjuly2.htm,exhibit991-pressrelease_06.htm;shareholderletter-q224fi.htm,,11145,48084,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MOS,1285785,0001243786-24-000045,2024-08-06,mos-20240806.htm,performancedataq22024-ex992.htm;pressreleaseq22024-ex991.htm,,4364,64525,0,40,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MOV,72573,0000950142-24-002330,2024-09-05,eh240521709_8k.htm,eh240521709_ex9901.htm,,3034,18805,0,36,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MPAA,918251,0001140361-24-036287,2024-08-08,ef20033577_8k.htm,ef20033577_ex99-1.htm,,3493,17217,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MPC,1510295,0001510295-24-000065,2024-08-06,mpc-20240806.htm,mpcq22024earningsrelease.htm,,3479,29722,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MQ,1522540,0001628280-24-035613,2024-08-07,mq-20240807.htm,mqearningsrelease-q2x2024.htm;mqearningsreleasetemp_imag.gif,,3409,27951,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MRAM,1438423,0001558370-24-010474,2024-07-31,mram-20240731x8k.htm,mram-20240731xex99d1.htm,,3365,13389,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MRCY,1049521,0001049521-24-000027,2024-08-13,a2024q4exhibit101.htm,a2024q4earningspresentat.htm;a2024q4earningsreleaseex.htm,,745456,56478,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MRDN,1437925,0001477932-24-004122,2024-07-09;2024-08-13;2024-09-12,gmgi_8k.htm,gmgi_ex991.htm;gmgi_ex991.htm;gmgi_ex992.htm,,5593,24466,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:error_HTTPError,True,included
2024Q3,MREO,1719714,0001193125-24-199430,2024-08-13,d880557d8k.htm,d880557dex991.htm,,3861,16307,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MRK,310158,0001104659-24-083722,2024-07-30,tm2420272d1_8k.htm,tm2420272d1_ex99-1.htm;tm2420272d1_ex99-2.htm,,4570,54076,0,41,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MRNA,1682852,0001682852-24-000043,2024-08-01,mrna-20240801.htm,exhibit9912024q2pressrelea.htm,,3346,20702,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MRSH,62709,0000062709-24-000068,2024-07-18,mmc-20240718.htm,mmc2q2024ex991newsrelease.htm,,3256,34269,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MRVI,1823239,0001823239-24-000093,2024-08-07,mrvi-20240807.htm,exhibit991-q22024.htm,,3817,27520,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MRVL,1835632,0001835632-24-000140,2024-08-29,mrvl-20240829.htm,q225_8kx832024ex-991.htm,,4321,27332,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MSCI,1408198,0001408198-24-000129,2024-07-23,msci-20240723.htm,earningsrelease-20240630xf.htm,,3900,58562,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MSFT,789019,0000950170-24-087835,2024-07-30,msft-20240730.htm,msft-ex99_1.htm,,3574,21431,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MSGE,0001952073,0001952073-24-000019,2024-08-16,msge-20240816.htm,msgentertainmentcorpearnin.htm,,3479,23159,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MSGM,1821175,0001493152-24-026744,2024-07-10;2024-08-09,form8-k.htm,ex99-1.htm;ex99-1.htm;ex99-2.htm,,5245,16520,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:error_HTTPError,True,included
2024Q3,MSI,68505,0000068505-24-000022,2024-08-01,msi-20240801.htm,msiq22024pressrelease.htm,,3486,45855,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MSTR,1050446,0000950170-24-089243,2024-08-01,mstr-20240801.htm,mstr-ex99_1.htm,,3513,42513,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTB,36270,0001628280-24-032163,2024-07-18,mbt-20240718.htm,earningspresentation_2q2.htm;ex991release2q24.htm,,5002,73795,0,49,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MTCH,891103,0000891103-24-000093,2024-07-30,mtch-20240730.htm,mtch8-k20240730ex991.htm,,3144,57359,0,49,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTD,1037646,0001037646-24-000025,2024-08-01,mtd-20240801.htm,ex-991mtd8xkq22024.htm,,13883,18136,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTH,833079,0000833079-24-000090,2024-07-24,mth-20240724.htm,mth20240630earningsrelease.htm,,3119,26484,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTRN,1104657,0001104657-24-000112,2024-08-05,mtrn-20240805.htm,q22024pressrelease.htm,,2872,24627,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTRX,866273,0000866273-24-000087,2024-09-09,mtrx-20240909.htm,a063024ex99earningsrelease.htm;matrixslogoprimaryrgba01a05.gif,,3569,34623,0,16,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MTSI,1493594,0001493594-24-000050,2024-08-01,mtsi-20240801.htm,ex99_1earningsreleaseq3fy24.htm,,3023,21940,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTUS,1598428,0000950170-24-094023,2024-08-08,mtus-20240808.htm,mtus-ex99_1.htm,,4153,43733,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTW,61986,0000950170-24-092935,2024-08-07,mtw-20240807.htm,mtw-ex99_1.htm,,2973,27010,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MTX,891014,0000891014-24-000086,2024-07-25;2024-07-29,form8k_0725.htm,ex99_1.htm;ex99_2.htm;exhibit99_1.htm,,3031,23154,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,MU,723125,0000723125-24-000023,2024-09-25,mu-20240925.htm,a2024q4ex991-pressrelease.htm,,3495,18466,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MUR,717423,0000717423-24-000024,2024-08-08,mur-20240808.htm,mur-2024q2xex991.htm;newsreleaseimage.gif,,3341,48248,0,17,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MWA,1350593,0001350593-24-000053,2024-08-05,mwa-20240805.htm,exhibit991pressreleasefy24.htm,,3432,35460,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MXCT,1287098,0001558370-24-011088,2024-08-06,mxct-20240806x8k.htm,mxct-20240806xex99d1.htm;mxct-20240806xex99d2.htm,,4736,41472,0,32,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MXL,1288469,0001288469-24-000111,2024-07-24,mxl-20240724.htm,a6302024exhibit991.htm,,3543,31481,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MYE,69488,0000950170-24-088939,2024-08-01,mye-20240801.htm,mye-ex99_1.htm,,5234,29590,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MYGN,899923,0000899923-24-000036,2024-08-06,mygn-20240806.htm,mygn-xq224earningsreleasex.htm,,9340,35455,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MYO,1369290,0000950170-24-081953,2024-07-08;2024-08-06,myo-20240708.htm,myo-ex99_1.htm;myo-ex99_1.htm,,3363,14682,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MZTI,57515,0000057515-24-000019,2024-08-22,lanc-20240822.htm,a4q24earn6-30x24.htm,,3088,15205,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NABL,1834488,0001834488-24-000105,2024-08-08,nabl-20240808.htm,nabl-20240630x8kxex991.htm,,3494,37403,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NAGE,1386570,0001628280-24-035593,2024-08-07,cdxc-20240807.htm,ex991pressrelease-q22024.htm;ex992-earningspresentati.htm,,3994,42098,0,5,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NAMS,0001936258,0000950170-24-092279,2024-08-07,nams-20240807.htm,nams-ex99_1.htm,,3682,22184,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NATL,0001974138,0001974138-24-000047,2024-08-13,natl-20240813.htm,ex-991ncratleosq22024earni.htm;exhibit992-q22024callsli.htm,,3892,74438,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NATR,275053,0001628280-24-036412,2024-08-09,natr-20240808.htm,natrq22024earningsrelease.htm,,3573,21986,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NAVI,1593538,0001193125-24-183075,2024-07-24,d867272d8k.htm,d867272dex991.htm;d867272dex992.htm,,3497,71229,0,130,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NBHC,1475841,0001475841-24-000032,2024-07-23,nbhc-20240723x8k.htm,nbhc-20240723xex99d1.htm,,4758,51173,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NBIX,914475,0000914475-24-000180,2024-08-01,nbix-20240801.htm,q2-2024xearningsrelease.htm,,3350,23722,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NBR,1163739,0001104659-24-080357,2024-07-17;2024-07-23,tm2419650d1_8k.htm,tm2419650d1_ex99-1.htm;tm2420005d1_ex99-1.htm;tm2420005d1_ex99-2.htm,,3764,7120,0,3,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,NBTB,790359,0001140361-24-033739,2024-07-22,ef20032759_8k.htm,ef20032759_ex99-1.htm,,3190,39477,0,56,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NCMI,1377630,0000950170-24-090752,2024-08-05,ncmi-20240805.htm,ncmi-ex99_1.htm,,3426,21785,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NCNO,0001902733,0001902733-24-000150,2024-08-27,ncno-20240827.htm,secondquarterfy25earningsp.htm,,3506,27491,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NCPL,1414767,0001493152-24-029475,2024-07-30;2024-09-16,form8-k.htm,ex99-1.htm;ex99-1.htm,,3727,13512,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NDAQ,1120193,0001193125-24-184292,2024-07-25,d779391d8k.htm,d779391dex991.htm;d779391dex992.htm,,4726,52048,0,85,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NDLS,1275158,0001275158-24-000083,2024-08-07,ndls-20240807.htm,a2024q2ex991pressrelease.htm,,3429,27671,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NDRA,1681682,0001654954-24-011072,2024-08-23,endra_8k.htm,endra_ex991.htm;endra_ex992.htm,,3821,27662,0,17,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,NDSN,72331,0000072331-24-000108,2024-08-21,ndsn-20240821.htm,ndsn-q320248kxex991.htm,,3550,19087,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NE,0001895262,0001628280-24-033765,2024-07-31,ne-20240731.htm,exhibit991-2024q2pressrele.htm,,4464,26445,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEE,753308,0000753308-24-000048,2024-07-24,nee-20240724.htm,neeq22024exhibit99.htm,,3716,50533,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEM,1164727,0001164727-24-000035,2024-07-24,nem-20240724.htm,newmontq22024earningsrelea.htm,,3480,104285,0,36,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEO,1077183,0001077183-24-000106,2024-07-29,neo-20240729.htm,a99-106302024earningsrelea.htm,,3235,30724,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEOG,711377,0000950170-24-087499,2024-07-30,neog-20240730.htm,neog-ex99_1.htm,,3181,21250,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NET,1477333,0001477333-24-000069,2024-08-01,cloud-20240801.htm,q224exhibit991.htm,,4514,32841,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEWT,1587987,0001587987-24-000160,2024-07-24;2024-09-16,newt-20240724.htm,securitizationrelease202.htm,,4412,10541,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,NEWTG,1587987,0001587987-24-000160,2024-07-24;2024-09-16,newt-20240724.htm,securitizationrelease202.htm,,4412,10541,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
